title,media
"Elizabeth Warren isn’t as popular as you’d think in Massachusetts, raising 2020 concerns",BOSTON — Elizabeth Warren has long struggled to capture independent voters in her home state of Massachusetts. This dynamic betrays a fear among ...
“You Know Where She Stands”: Is Elizabeth Warren the One?,"In a political-media universe where news is no longer authoritative, unreality reigns, and every day is an all-out war for attention, Warren is cutting through the ..."
Elizabeth Warren's 2020 Movement,The senator from Massachusetts is on the verge of turning her campaign into something much larger.
"Elizabeth Warren’s Fund-Raising: $19.1 Million in 3 Months, Outpacing Sanders","Ms. Warren's fund-raising total is likely to place her third among Democrats in the second quarter, behind Pete Buttigieg and Joseph R. Biden Jr."
Elizabeth Warren Buries Some Inconvenient Truths,Beneath her impressive rhetorical arc were two neat dodges that could come back to haunt her.
How to Get a Selfie With Elizabeth Warren in 8 Steps,"Here's a step-by-step look at how Ms. Warren has orchestrated her selfie line with voters. Since entering the race, she has taken pictures with more than 38000 ..."
"Elizabeth Warren’s Campaign Receives 1 Million Donations, Hitting Milestone","Senator Elizabeth Warren of Massachusetts has received one million donations to her campaign for president, her team said on Friday, making her the only ..."
Elizabeth Warren: I could go to college on a waitress' salary. Americans can't do that anymore,"Elizabeth Warren writes that on a part-time waitress salary, she could afford to go to a four-year public college, but that opportunity no longer exists for most ..."
Here's what fueled Elizabeth Warren's giant 2nd quarter fundraising haul,"Sen. Elizabeth Warren's second quarter fundraising was massive: The presidential candidate raised $19.1 million in a three-month period, a stark contrast from ..."
Elizabeth Warren says she has a plan for that. Here’s a running list,Senator Elizabeth Warren is blitzing the 2020 Democratic primary field with a series of ambitious policy proposals covering everything from student loans to the ...
Elizabeth Warren takes her populist message to ground zero of the housing crisis in Nevada,"Las Vegas (CNN) Fifteen minutes southwest of the Las Vegas strip, there are rows upon rows of peach- and beige-colored houses baking in the Nevada sun, ..."
"Elizabeth Warren’s comprehensive immigration proposal, explained","Presidential candidate Sen. Elizabeth Warren (D-MA) calls for decriminalizing crossing the border without papers, reducing immigration detention, and ..."
