title,media
"Big Donors, Small Donors: Pete Buttigieg Has Courted Them All — Successfully",Mr. Buttigieg's $24.8 million second-quarter total is the latest evidence that he has gone from a long shot to a serious candidate for the nomination in a matter of ...
"Pete Buttigieg has money, but can he turn it into 2020 win?","CARROLL, Iowa (AP) — Pete Buttigieg stunned the Democratic presidential field with a nearly $25 million second-quarter fundraising haul. Now he needs to ..."
Pete Buttigieg Is Still Figuring This Out,"It was a humid Sunday in June, a quiet afternoon that Pete Buttigieg knew would not remain quiet. “You know, there are always going to be ups and downs,” the ..."
How Pete Buttigieg went from war protester to 'packing my bags for Afghanistan',"Months before he launched his first political campaign, he joined the Navy Reserve, adding a valuable credential to his résumé: Veteran."
Pete Buttigieg’s Life in the Closet,The closet that Pete Buttigieg built for himself in the late 1990s and 2000s was a lot like the ones that other gay men of his age and ambition hid inside. He dated ...
Pete Buttigieg calls for expanding national service,Pete Buttigieg wants Americans to serve their country — and not just through war. So he's rolling out a national *service* plan that encourages community work.
Mayor Pete Buttigieg Returns To Mass. To Raise His Profile — And More Money,"How donors in Elizabeth Warren's home state are helping the mayor of South Bend, Indiana beat his Democratic presidential rivals in the cash game."
Pete Buttigieg goes on hiring spree after top fundraising quarter,"(CNN) Pete Buttigieg's campaign is on a hiring spree. Buttigieg's once tiny campaign now has more than 250 people on staff, an aide said Friday, making the ..."
Presidential candidate Pete Buttigieg says white supremacy could be 'issue that ends this country',"All of the Democratic presidential candidates have condemned Donald Trump's racist comments directed at four congresswomen last week, and the chants of ..."
South Bend Mayor Pete Buttigieg talks next steps in police shooting review,SOUTH BEND — Mayor Pete Buttigieg on Monday told the city's Common Council that he'll ask the Board of Public Safety to conduct a “community-oriented” ...
Donors love Pete Buttigieg. Voters aren't sure.,"South Bend Mayor Pete Buttigieg is raising cash for the Democratic primary season at a clip expected of a front-runner, but his poll numbers are exposing a rift ..."
"Pete Buttigieg, youngest of 2020 hopefuls, was unwilling to wait his turn in 2010 too","This is the third installment in “Battle Tested,” a series analyzing early campaigns of some Democrats seeking the 2020 presidential nomination. Earlier pieces ..."
6 takeaways from Pete Buttigieg's best-among-Democrats campaign fundraising,"It's official. Pete Buttigieg, the mayor of little South Bend, Indiana, raised more money than any other Democrat running for president in the second quarter."
Pete Buttigieg says racial tension in America 'will reach a boiling point' without action,"Democratic presidential candidate Pete Buttigieg on white supremacy: It ""is the force that has come closest to bringing this country to its knees."""
Here's what Pete Buttigieg and Kamala Harris said about Donald Trump in Indy Friday morning,South Bend mayor was one of several presidential candidates set to address the National Urban League's annual conference in Indianapolis.
Pete Buttigieg,"Industry: Politics Young, handsome, openly gay, a Rhodes scholar and a veteran of the war in Afghanistan—the man they call Mayor Pete is a political unicorn ..."
"Pete Buttigieg lost black support between 2 mayoral runs, data shows","SOUTH BEND, Ind. — As Mayor Pete Buttigieg contends with the fallout from the shooting of a black man by a white police officer in his city, a POLITICO analysis ..."
Buttigieg: Congress asleep at the switch on Afghanistan,"During the CNN Democratic debate in Detroit, Mayor Pete Buttigieg says he will withdraw all US troops from Afghanistan."
Buttigieg issues a warning to GOP congressmen,"South Bend, Indiana, Mayor Pete Buttigieg warns Republican lawmakers about putting their party over their country during the CNN Democratic primary debate."
